CMDLINE /anaconda/bin/python csnn_pc_mnist.py
MEM 473.605469 1498113491.2175
MEM 473.605469 1498113491.3364
MEM 473.605469 1498113491.4559
MEM 473.605469 1498113491.5789
MEM 473.605469 1498113491.7036
MEM 473.605469 1498113491.8256
MEM 473.605469 1498113491.9409
MEM 473.605469 1498113492.0643
MEM 473.605469 1498113492.1828
MEM 473.605469 1498113492.3026
MEM 473.605469 1498113492.4187
MEM 473.605469 1498113492.5452
MEM 473.605469 1498113492.6655
MEM 473.605469 1498113492.7845
MEM 473.605469 1498113492.9082
MEM 473.605469 1498113493.0293
MEM 473.605469 1498113493.1477
MEM 473.613281 1498113493.2649
MEM 473.613281 1498113493.3827
MEM 473.613281 1498113493.5017
MEM 473.613281 1498113493.6195
MEM 473.613281 1498113493.7361
MEM 473.613281 1498113493.8613
MEM 473.613281 1498113493.9777
MEM 473.613281 1498113494.0933
MEM 473.613281 1498113494.2091
MEM 473.613281 1498113494.3314
MEM 473.613281 1498113494.4526
MEM 474.570312 1498113494.5698
MEM 473.613281 1498113494.6884
MEM 473.613281 1498113494.8072
MEM 473.613281 1498113494.9253
MEM 473.613281 1498113495.0457
MEM 473.613281 1498113495.1668
MEM 473.613281 1498113495.2901
MEM 473.613281 1498113495.4118
MEM 473.632812 1498113495.5307
MEM 473.632812 1498113495.6571
MEM 473.632812 1498113495.7768
MEM 473.632812 1498113495.8960
MEM 473.632812 1498113496.0221
MEM 474.550781 1498113496.1411
MEM 473.632812 1498113496.2557
MEM 473.632812 1498113496.3768
MEM 473.632812 1498113496.4963
MEM 474.589844 1498113496.6138
MEM 474.625000 1498113496.7335
MEM 473.632812 1498113496.8540
MEM 473.632812 1498113496.9723
MEM 473.632812 1498113497.0926
MEM 473.632812 1498113497.2109
MEM 473.632812 1498113497.3329
MEM 474.558594 1498113497.4524
MEM 473.648438 1498113497.5692
MEM 473.648438 1498113497.6859
MEM 473.648438 1498113497.8043
MEM 474.628906 1498113497.9290
MEM 473.671875 1498113498.0450
MEM 473.671875 1498113498.1655
MEM 473.671875 1498113498.2847
MEM 473.671875 1498113498.4035
MEM 473.671875 1498113498.5216
MEM 473.671875 1498113498.6409
MEM 473.671875 1498113498.7593
MEM 473.679688 1498113498.8779
MEM 474.855469 1498113498.9983
MEM 473.695312 1498113499.1203
MEM 473.695312 1498113499.2367
MEM 473.695312 1498113499.3532
MEM 473.695312 1498113499.4772
MEM 473.695312 1498113499.6064
MEM 473.695312 1498113499.7260
MEM 473.695312 1498113499.8466
MEM 473.695312 1498113499.9662
MEM 473.695312 1498113500.0864
MEM 473.699219 1498113500.2054
MEM 473.699219 1498113500.3256
MEM 473.699219 1498113500.4453
MEM 473.699219 1498113500.5634
MEM 473.980469 1498113500.6825
MEM 473.980469 1498113500.8024
MEM 473.980469 1498113500.9180
MEM 473.980469 1498113501.0323
MEM 473.980469 1498113501.1492
MEM 473.980469 1498113501.2668
MEM 473.980469 1498113501.3866
MEM 473.980469 1498113501.5089
MEM 473.980469 1498113501.6332
MEM 473.980469 1498113501.7525
MEM 473.980469 1498113501.8718
MEM 473.980469 1498113501.9961
MEM 473.980469 1498113502.1137
MEM 473.980469 1498113502.2383
MEM 473.980469 1498113502.3539
MEM 474.515625 1498113502.4734
MEM 474.515625 1498113502.5885
MEM 474.339844 1498113502.7096
MEM 474.382812 1498113502.8310
MEM 474.382812 1498113502.9483
MEM 473.648438 1498113503.0656
MEM 473.664062 1498113503.1822
MEM 473.664062 1498113503.3016
MEM 473.664062 1498113503.4275
MEM 474.656250 1498113503.5449
MEM 475.640625 1498113503.6645
MEM 474.683594 1498113503.7821
MEM 474.683594 1498113503.9001
MEM 474.683594 1498113504.0172
MEM 474.683594 1498113504.1382
MEM 474.683594 1498113504.2648
MEM 474.683594 1498113504.3802
MEM 474.695312 1498113504.4975
MEM 474.710938 1498113504.6123
MEM 474.714844 1498113504.7276
MEM 474.714844 1498113504.8473
MEM 474.714844 1498113504.9655
MEM 474.714844 1498113505.0881
MEM 474.714844 1498113505.2039
MEM 474.714844 1498113505.3203
MEM 474.714844 1498113505.4428
MEM 474.714844 1498113505.5607
MEM 474.714844 1498113505.6790
MEM 474.714844 1498113505.7940
MEM 474.714844 1498113505.9090
MEM 474.714844 1498113506.0246
MEM 474.714844 1498113506.1459
MEM 474.714844 1498113506.2685
MEM 474.714844 1498113506.3864
MEM 474.714844 1498113506.5074
MEM 474.714844 1498113506.6218
MEM 474.714844 1498113506.7403
MEM 474.714844 1498113506.8580
MEM 474.714844 1498113506.9779
MEM 474.714844 1498113507.0981
MEM 474.714844 1498113507.2157
MEM 474.714844 1498113507.3369
MEM 474.714844 1498113507.4553
MEM 474.714844 1498113507.5763
MEM 474.714844 1498113507.6938
MEM 474.738281 1498113507.8087
MEM 474.738281 1498113507.9301
MEM 474.738281 1498113508.0467
MEM 474.738281 1498113508.1637
MEM 474.738281 1498113508.2827
MEM 475.914062 1498113508.4013
MEM 474.738281 1498113508.5200
MEM 474.738281 1498113508.6363
MEM 474.738281 1498113508.7593
MEM 474.738281 1498113508.8727
MEM 474.738281 1498113508.9931
MEM 474.738281 1498113509.1166
MEM 474.738281 1498113509.2367
MEM 474.738281 1498113509.3615
MEM 474.742188 1498113509.4829
MEM 474.777344 1498113509.6017
MEM 474.777344 1498113509.7253
MEM 474.777344 1498113509.8461
MEM 474.777344 1498113509.9732
MEM 475.695312 1498113510.0906
MEM 474.777344 1498113510.2070
MEM 474.777344 1498113510.3285
MEM 474.777344 1498113510.4443
MEM 474.777344 1498113510.5638
MEM 474.777344 1498113510.6815
MEM 474.777344 1498113510.7990
MEM 474.785156 1498113510.9213
MEM 474.785156 1498113511.0420
MEM 474.785156 1498113511.1611
MEM 474.785156 1498113511.2812
MEM 474.785156 1498113511.4002
MEM 474.785156 1498113511.5209
MEM 474.785156 1498113511.6439
MEM 474.785156 1498113511.7597
MEM 474.785156 1498113511.8760
MEM 474.785156 1498113511.9949
MEM 474.785156 1498113512.1178
MEM 474.785156 1498113512.2377
MEM 474.785156 1498113512.3551
MEM 474.812500 1498113512.4724
MEM 474.812500 1498113512.5868
MEM 474.812500 1498113512.7042
MEM 474.812500 1498113512.8191
MEM 475.769531 1498113512.9356
MEM 474.812500 1498113513.0547
MEM 474.812500 1498113513.1747
MEM 474.828125 1498113513.2984
MEM 474.828125 1498113513.4129
MEM 474.828125 1498113513.5319
MEM 474.828125 1498113513.6493
MEM 474.828125 1498113513.7683
MEM 474.828125 1498113513.8895
MEM 474.828125 1498113514.0142
MEM 474.828125 1498113514.1351
MEM 474.828125 1498113514.2526
MEM 474.828125 1498113514.3701
MEM 474.828125 1498113514.4890
MEM 474.828125 1498113514.6054
MEM 474.828125 1498113514.7223
MEM 474.902344 1498113514.8392
MEM 474.902344 1498113514.9591
MEM 474.906250 1498113515.0809
MEM 474.910156 1498113515.2032
MEM 474.925781 1498113515.3273
MEM 474.925781 1498113515.4437
MEM 474.925781 1498113515.5649
MEM 474.925781 1498113515.6809
MEM 474.945312 1498113515.7973
MEM 476.121094 1498113515.9193
MEM 474.945312 1498113516.0434
MEM 474.945312 1498113516.1614
MEM 474.945312 1498113516.2800
MEM 474.945312 1498113516.3962
MEM 474.945312 1498113516.5130
MEM 474.945312 1498113516.6348
MEM 474.945312 1498113516.7539
MEM 474.945312 1498113516.8695
MEM 474.945312 1498113516.9884
MEM 474.945312 1498113517.1075
MEM 474.945312 1498113517.2258
MEM 474.945312 1498113517.3467
MEM 474.945312 1498113517.4693
MEM 474.945312 1498113517.5880
MEM 474.945312 1498113517.7051
MEM 474.945312 1498113517.8231
MEM 474.945312 1498113517.9441
MEM 474.953125 1498113518.0623
MEM 474.953125 1498113518.1821
MEM 474.953125 1498113518.3042
MEM 474.953125 1498113518.4232
MEM 474.953125 1498113518.5390
MEM 474.953125 1498113518.6632
MEM 474.820312 1498113518.7809
MEM 475.777344 1498113518.8996
MEM 474.828125 1498113519.0730
MEM 474.828125 1498113519.1908
MEM 474.828125 1498113519.3071
MEM 474.828125 1498113519.4281
MEM 474.828125 1498113519.5460
MEM 474.828125 1498113519.6649
MEM 474.828125 1498113519.7810
MEM 475.750000 1498113519.8978
MEM 474.832031 1498113520.0137
MEM 474.832031 1498113520.1346
MEM 474.832031 1498113520.2544
MEM 474.832031 1498113520.3740
MEM 474.832031 1498113520.4900
MEM 474.832031 1498113520.6079
MEM 474.832031 1498113520.7310
MEM 474.832031 1498113520.8481
MEM 474.832031 1498113520.9644
MEM 474.832031 1498113521.0885
MEM 475.750000 1498113521.2096
MEM 474.832031 1498113521.3293
MEM 474.832031 1498113521.4446
MEM 474.832031 1498113521.5608
MEM 474.832031 1498113521.6900
MEM 474.832031 1498113521.8200
MEM 474.832031 1498113521.9395
MEM 474.832031 1498113522.0580
MEM 474.832031 1498113522.1768
MEM 475.789062 1498113522.2956
MEM 474.832031 1498113522.4149
MEM 474.832031 1498113522.5329
MEM 474.832031 1498113522.6492
MEM 474.832031 1498113522.7657
MEM 474.832031 1498113522.8841
MEM 474.832031 1498113523.0043
MEM 474.832031 1498113523.1207
MEM 474.832031 1498113523.2403
MEM 474.832031 1498113523.3596
MEM 475.636719 1498113523.4748
MEM 474.875000 1498113523.5974
MEM 474.875000 1498113523.7153
MEM 474.875000 1498113523.8326
MEM 474.875000 1498113523.9519
MEM 474.875000 1498113524.0692
MEM 474.875000 1498113524.1889
MEM 474.875000 1498113524.3076
MEM 474.875000 1498113524.4247
MEM 474.882812 1498113524.5433
MEM 475.843750 1498113524.6674
MEM 474.886719 1498113524.7873
MEM 474.886719 1498113524.9059
MEM 474.886719 1498113525.0294
MEM 474.886719 1498113525.1515
MEM 474.886719 1498113525.2691
MEM 474.894531 1498113525.3881
MEM 474.894531 1498113525.5035
MEM 474.906250 1498113525.6240
MEM 474.906250 1498113525.7391
MEM 474.906250 1498113525.8546
MEM 474.906250 1498113525.9740
MEM 474.906250 1498113526.0895
MEM 474.906250 1498113526.2156
MEM 474.906250 1498113526.3346
MEM 475.824219 1498113526.4542
MEM 474.906250 1498113526.5740
MEM 474.906250 1498113526.6919
MEM 474.906250 1498113526.8106
MEM 474.906250 1498113526.9298
MEM 475.906250 1498113527.0519
MEM 474.972656 1498113527.1677
MEM 474.976562 1498113527.2873
MEM 474.976562 1498113527.4099
MEM 474.976562 1498113527.5246
MEM 474.976562 1498113527.6402
MEM 474.976562 1498113527.7563
MEM 475.894531 1498113527.8724
MEM 474.976562 1498113527.9948
MEM 474.976562 1498113528.1245
MEM 474.976562 1498113528.2501
MEM 474.976562 1498113528.3658
MEM 474.976562 1498113528.4909
MEM 474.976562 1498113528.6138
MEM 474.976562 1498113528.7404
MEM 474.976562 1498113528.8644
MEM 474.976562 1498113528.9883
MEM 475.265625 1498113529.1068
MEM 475.265625 1498113529.2240
MEM 475.265625 1498113529.3438
MEM 478.695312 1498113529.4634
MEM 475.265625 1498113529.5830
MEM 475.265625 1498113529.7119
MEM 475.265625 1498113529.8312
MEM 475.265625 1498113529.9471
MEM 475.269531 1498113530.0656
MEM 475.277344 1498113530.1803
MEM 476.464844 1498113530.2990
MEM 475.289062 1498113530.4163
MEM 476.488281 1498113530.5311
MEM 475.312500 1498113530.6482
MEM 475.312500 1498113530.7644
MEM 475.312500 1498113530.8837
MEM 475.312500 1498113531.0025
MEM 475.312500 1498113531.1258
MEM 475.312500 1498113531.2409
MEM 475.312500 1498113531.3576
MEM 475.312500 1498113531.4784
MEM 475.312500 1498113531.6037
MEM 475.312500 1498113531.7186
MEM 475.312500 1498113531.8376
MEM 475.312500 1498113531.9562
MEM 475.312500 1498113532.0760
MEM 475.312500 1498113532.1937
MEM 475.312500 1498113532.3164
MEM 475.312500 1498113532.4410
MEM 475.968750 1498113532.5583
MEM 475.339844 1498113532.6839
MEM 475.339844 1498113532.8038
MEM 475.339844 1498113532.9249
MEM 475.339844 1498113533.0399
MEM 475.339844 1498113533.1574
MEM 476.515625 1498113533.2726
MEM 475.339844 1498113533.3915
MEM 475.339844 1498113533.5116
MEM 475.339844 1498113533.6294
MEM 475.339844 1498113533.7481
MEM 475.347656 1498113533.8656
MEM 475.347656 1498113533.9822
MEM 475.347656 1498113534.1017
MEM 475.347656 1498113534.2196
MEM 475.347656 1498113534.3427
MEM 476.304688 1498113534.4617
MEM 475.347656 1498113534.5822
MEM 475.347656 1498113534.7044
MEM 475.347656 1498113534.8256
MEM 475.347656 1498113534.9431
MEM 475.347656 1498113535.0617
MEM 475.347656 1498113535.1783
MEM 475.347656 1498113535.3052
MEM 475.347656 1498113535.4260
MEM 476.304688 1498113535.5483
MEM 475.351562 1498113535.6667
MEM 475.359375 1498113535.7841
MEM 475.371094 1498113535.9033
MEM 475.371094 1498113536.0181
MEM 475.371094 1498113536.1381
MEM 475.371094 1498113536.2570
MEM 475.371094 1498113536.3729
MEM 475.371094 1498113536.4879
MEM 475.371094 1498113536.6090
MEM 475.371094 1498113536.7248
MEM 475.371094 1498113536.8434
MEM 475.371094 1498113536.9586
MEM 475.371094 1498113537.0752
MEM 475.371094 1498113537.1953
MEM 475.371094 1498113537.3104
MEM 475.371094 1498113537.4263
MEM 475.371094 1498113537.5452
MEM 476.097656 1498113537.6639
MEM 475.371094 1498113537.7835
MEM 475.371094 1498113537.9029
MEM 475.371094 1498113538.0207
MEM 475.371094 1498113538.1454
MEM 475.386719 1498113538.2621
MEM 476.343750 1498113538.3941
MEM 475.386719 1498113538.5123
MEM 476.343750 1498113538.6471
MEM 475.386719 1498113538.7685
MEM 475.386719 1498113538.8889
MEM 475.386719 1498113539.0068
MEM 475.386719 1498113539.1261
MEM 475.386719 1498113539.2432
MEM 475.386719 1498113539.3641
MEM 475.386719 1498113539.4815
MEM 475.386719 1498113539.5987
MEM 475.386719 1498113539.7169
MEM 475.390625 1498113539.8377
MEM 475.394531 1498113539.9551
MEM 475.394531 1498113540.0768
MEM 475.394531 1498113540.1927
MEM 475.394531 1498113540.3098
MEM 475.394531 1498113540.4274
MEM 475.394531 1498113540.5444
MEM 475.394531 1498113540.6596
MEM 475.394531 1498113540.7797
MEM 475.394531 1498113540.8982
MEM 476.351562 1498113541.0180
MEM 475.394531 1498113541.1379
MEM 475.394531 1498113541.2563
MEM 476.351562 1498113541.3707
MEM 475.394531 1498113541.4897
MEM 476.351562 1498113541.6097
MEM 475.394531 1498113541.7321
MEM 475.394531 1498113541.8476
MEM 475.394531 1498113541.9675
MEM 475.394531 1498113542.0829
MEM 475.402344 1498113542.2031
MEM 475.402344 1498113542.3183
MEM 475.402344 1498113542.4343
MEM 475.402344 1498113542.5593
MEM 476.363281 1498113542.6809
MEM 475.406250 1498113542.7994
MEM 475.406250 1498113542.9163
MEM 475.406250 1498113543.0406
MEM 475.406250 1498113543.1602
MEM 475.703125 1498113543.2831
MEM 475.757812 1498113543.4019
MEM 475.773438 1498113543.5215
MEM 475.773438 1498113543.6397
MEM 475.773438 1498113543.7607
MEM 475.773438 1498113543.8806
MEM 475.773438 1498113543.9963
MEM 475.773438 1498113544.1144
MEM 475.773438 1498113544.2349
MEM 475.796875 1498113544.3538
MEM 475.796875 1498113544.4694
MEM 475.796875 1498113544.5903
MEM 475.796875 1498113544.7058
MEM 475.796875 1498113544.8258
MEM 475.796875 1498113544.9529
MEM 475.816406 1498113545.0678
MEM 475.816406 1498113545.1838
MEM 475.816406 1498113545.3072
MEM 475.816406 1498113545.4220
MEM 475.816406 1498113545.5409
MEM 475.816406 1498113545.6592
MEM 475.816406 1498113545.7786
MEM 475.816406 1498113545.8978
MEM 475.816406 1498113546.0172
MEM 475.816406 1498113546.1362
MEM 475.816406 1498113546.2553
MEM 475.816406 1498113546.3725
MEM 475.816406 1498113546.4881
MEM 476.992188 1498113546.6060
MEM 475.816406 1498113546.7228
MEM 475.816406 1498113546.8401
MEM 475.816406 1498113546.9560
MEM 475.816406 1498113547.0769
MEM 475.816406 1498113547.1949
MEM 475.816406 1498113547.3104
MEM 475.816406 1498113547.4334
MEM 475.816406 1498113547.5571
MEM 475.816406 1498113547.6721
MEM 475.816406 1498113547.7892
MEM 475.816406 1498113547.9064
MEM 475.816406 1498113548.0239
MEM 475.816406 1498113548.1432
MEM 475.816406 1498113548.2620
MEM 475.816406 1498113548.3856
MEM 475.816406 1498113548.5010
MEM 475.816406 1498113548.6219
MEM 475.816406 1498113548.7386
MEM 475.871094 1498113548.8570
MEM 475.890625 1498113548.9841
MEM 475.890625 1498113549.1056
MEM 475.890625 1498113549.2246
MEM 475.890625 1498113549.3467
MEM 475.890625 1498113549.4661
MEM 475.890625 1498113549.5839
MEM 475.890625 1498113549.7028
MEM 475.890625 1498113549.8228
MEM 475.890625 1498113549.9406
MEM 475.890625 1498113550.0567
MEM 475.906250 1498113550.1776
MEM 475.914062 1498113550.2936
MEM 475.914062 1498113550.4127
MEM 475.914062 1498113550.5278
MEM 475.914062 1498113550.6437
MEM 475.914062 1498113550.7596
MEM 475.914062 1498113550.8802
MEM 475.914062 1498113551.0017
MEM 475.914062 1498113551.1229
MEM 475.914062 1498113551.2438
MEM 475.914062 1498113551.3680
MEM 475.914062 1498113551.4864
MEM 475.914062 1498113551.6095
MEM 477.089844 1498113551.7272
MEM 475.914062 1498113551.8466
MEM 475.914062 1498113551.9668
MEM 475.914062 1498113552.0853
MEM 475.914062 1498113552.2067
MEM 475.937500 1498113552.3241
MEM 475.949219 1498113552.4405
MEM 475.949219 1498113552.5600
MEM 475.949219 1498113552.6760
MEM 476.910156 1498113552.7918
MEM 476.000000 1498113552.9070
MEM 476.000000 1498113553.0278
MEM 476.000000 1498113553.1449
MEM 476.730469 1498113553.2680
MEM 476.000000 1498113553.3844
MEM 476.000000 1498113553.5031
MEM 476.000000 1498113553.6195
MEM 476.000000 1498113553.7388
MEM 476.000000 1498113553.8556
MEM 476.011719 1498113553.9782
MEM 476.968750 1498113554.0956
MEM 476.011719 1498113554.2159
MEM 476.011719 1498113554.3314
MEM 476.011719 1498113554.4503
MEM 476.011719 1498113554.5745
MEM 476.011719 1498113554.6920
MEM 476.011719 1498113554.8076
MEM 476.011719 1498113554.9228
MEM 476.011719 1498113555.0498
MEM 476.011719 1498113555.1687
MEM 476.011719 1498113555.2903
MEM 476.011719 1498113555.4105
MEM 476.011719 1498113555.5290
MEM 476.011719 1498113555.6473
MEM 476.011719 1498113555.7691
MEM 476.011719 1498113555.8894
MEM 476.281250 1498113556.0090
MEM 476.296875 1498113556.1276
MEM 476.296875 1498113556.2456
MEM 476.296875 1498113556.3670
MEM 476.296875 1498113556.4853
MEM 476.296875 1498113556.6041
MEM 476.296875 1498113556.7190
MEM 476.296875 1498113556.8380
MEM 476.308594 1498113556.9551
MEM 476.308594 1498113557.0742
MEM 476.691406 1498113557.1922
MEM 476.308594 1498113557.3088
MEM 476.308594 1498113557.4276
MEM 476.308594 1498113557.5475
MEM 476.308594 1498113557.6664
MEM 476.308594 1498113557.7845
MEM 476.308594 1498113557.9027
MEM 476.308594 1498113558.0199
MEM 476.308594 1498113558.1391
MEM 476.308594 1498113558.2552
MEM 476.308594 1498113558.3757
MEM 476.339844 1498113558.4923
MEM 476.339844 1498113558.6118
MEM 476.339844 1498113558.7389
MEM 476.339844 1498113558.8596
MEM 476.347656 1498113558.9752
MEM 476.347656 1498113559.0963
MEM 476.347656 1498113559.2117
MEM 476.347656 1498113559.3323
MEM 476.378906 1498113559.4483
MEM 476.433594 1498113559.5686
MEM 476.433594 1498113559.6874
MEM 476.433594 1498113559.8050
MEM 476.433594 1498113559.9236
MEM 476.433594 1498113560.0408
MEM 476.433594 1498113560.1573
MEM 476.433594 1498113560.2762
MEM 476.433594 1498113560.3943
MEM 476.433594 1498113560.5122
MEM 476.433594 1498113560.6274
MEM 477.421875 1498113560.7451
MEM 476.464844 1498113560.8616
MEM 476.464844 1498113560.9761
MEM 476.464844 1498113561.0967
MEM 477.382812 1498113561.2169
MEM 476.464844 1498113561.3353
MEM 476.464844 1498113561.4518
MEM 476.464844 1498113561.5705
MEM 476.464844 1498113561.6877
MEM 476.464844 1498113561.8108
MEM 476.464844 1498113561.9352
MEM 476.464844 1498113562.0508
MEM 476.464844 1498113562.1682
MEM 476.464844 1498113562.2840
MEM 476.464844 1498113562.4004
MEM 477.382812 1498113562.5177
MEM 476.464844 1498113562.6328
MEM 476.464844 1498113562.7510
MEM 476.464844 1498113562.8676
MEM 476.464844 1498113562.9870
MEM 476.464844 1498113563.1057
MEM 476.464844 1498113563.2233
MEM 476.464844 1498113563.3410
MEM 476.464844 1498113563.4595
MEM 476.464844 1498113563.5767
MEM 476.464844 1498113563.6940
MEM 476.464844 1498113563.8140
MEM 476.464844 1498113563.9367
MEM 476.464844 1498113564.0570
MEM 476.464844 1498113564.1835
MEM 477.429688 1498113564.3002
MEM 476.488281 1498113564.4344
MEM 476.488281 1498113564.5513
MEM 476.488281 1498113564.6748
MEM 476.488281 1498113564.7902
MEM 476.488281 1498113564.9139
MEM 476.488281 1498113565.0321
MEM 476.488281 1498113565.1541
MEM 476.488281 1498113565.2738
MEM 476.488281 1498113565.3908
MEM 476.488281 1498113565.5068
MEM 476.488281 1498113565.6237
MEM 476.507812 1498113565.7412
MEM 476.507812 1498113565.8582
MEM 476.507812 1498113565.9780
MEM 476.507812 1498113566.0974
MEM 476.507812 1498113566.2198
MEM 476.507812 1498113566.3440
